voice_name,character,candidate_id,dataset,repo,speaker_id,source_file,source_url,license,license_status,transcript,duration,sample_rate,channels,bit_depth,sha256,cleanliness,transcript_accuracy,speaker_isolation,duration_score,natural_speech,no_clipping,license_clarity,character_fit,distinctness,rpg_character_presence,dramatic_dialogue_suitability,vocal_distinctiveness,acting_performance_quality,human_status,notes
AUDITION_draganrpgsearch_candidate_19_2ee2694e,DraganRPGSearch,candidate_19_2ee2694e,mythicinfinity/libritts_r,mythicinfinity/libritts_r,2428,/root/.cache/huggingface/datasets/downloads/extracted/5551a515e85b9e463062524539c2e1cb52ba32affe128dffd866db0205248bdd/LibriTTS_R/dev-clean/2428/83705/2428_83705_000007_000003.wav,https://datasets-server.huggingface.co/cached-assets/mythicinfinity/libritts_r/--/0d1718db351207d5a493135a62d5ed8cc4733830/--/clean/dev.clean/2807/audio/audio.wav?Expires=1790047339&Signature=gKWn2QzHUgO0I3cfXjQ~7lDJclsEttDBV-EhnV6z~mPt6KJIshUcpwkJv0ErBJ1OqSUNdv0Tv-mcfyKFFmOUrJPNVQ3MDCvuwrjNI6ikhxB0ghdUkeYOL2JTcrvbOr3xR1Ul3CDzAd-Y6t7ZCrig8cw6ksXrZxspWYHO8FiolzYRWh4Ru4syTv9F5NVtENAOv-GrCEKL51W7VG56GmML1yXAbv5I09zETqM6bGo7v6hduhYAEOhNDsKcYvi6d8LV4sQ6k8cZ8M0jaHoRwNrd6hfvc55vYHpkebPfxCeqRhgghjfHoPJct4Jt5Sk6wALwCo4GzIMW6pNXQGgP20xmFA__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-4.0,LICENSE_OK,Certainly not.,0.880,24000,1,16,5f338327d2c1bb89b9bc39f666ea880bc2f29ec476646963ace7f59f05fc80a6,5,5,4,1,4,5,5,3,2,3,3,3,3,REJECT_AUTO,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED | DURATION_OUT_OF_RANGE
AUDITION_draganrpgsearch_candidate_20_a56430b7,DraganRPGSearch,candidate_20_a56430b7,mythicinfinity/libritts_r,mythicinfinity/libritts_r,2428,/root/.cache/huggingface/datasets/downloads/extracted/5551a515e85b9e463062524539c2e1cb52ba32affe128dffd866db0205248bdd/LibriTTS_R/dev-clean/2428/83705/2428_83705_000030_000003.wav,https://datasets-server.huggingface.co/cached-assets/mythicinfinity/libritts_r/--/0d1718db351207d5a493135a62d5ed8cc4733830/--/clean/dev.clean/2808/audio/audio.wav?Expires=1790047339&Signature=okyr~VfIfOyNIn5f3AcX71RbXy1regbNPxHCNgm8udEjIoV28e~MMmCJJPAtVw30utZfLXvLYDX6CDjNzfuDzFiepGY~0KdbBKW7EyFxZthRsQg0-Thf9t6sW~nKXS7aox-4iFhRVsc-6fevNit1CkgUvkIZxzf2YTh0~h1O0lY4jrcVH4xJvVamOylqLdW7QXC8Cq4c6wRbOYZQVwjJMCT~1vPMfrxGrRF0fiEKDZ5qYR4b-ePWQdGWsalRJDbusoJCp2mgOLZpscAvSdAwnKiCEcftoG-y-uax71IHTigXYh5aIW0vimMwGEk0cFFywn8EFWOmK4TasfFF-v8GGQ__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-4.0,LICENSE_OK,"Of course there are some people with whom you can't be perfectly plain, but I shall be as plain as I can; there's a way and a manner of doing that kind of thing.",9.760,24000,1,16,1f3f3bf31c7cd8544fa1d75815023a79e936611fb083cf3168292f9261fcfbc4,5,5,4,5,4,5,5,3,2,3,3,3,3,PENDING_HUMAN_REVIEW,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED
AUDITION_draganrpgsearch_candidate_21_4ba29b7e,DraganRPGSearch,candidate_21_4ba29b7e,mythicinfinity/libritts_r,mythicinfinity/libritts_r,2428,/root/.cache/huggingface/datasets/downloads/extracted/5551a515e85b9e463062524539c2e1cb52ba32affe128dffd866db0205248bdd/LibriTTS_R/dev-clean/2428/83705/2428_83705_000027_000000.wav,https://datasets-server.huggingface.co/cached-assets/mythicinfinity/libritts_r/--/0d1718db351207d5a493135a62d5ed8cc4733830/--/clean/dev.clean/2809/audio/audio.wav?Expires=1790047339&Signature=mUB9hmVhZ1viXdNtlqqV6ya5mPmtfKOVZiIBHEMr499XuF2JJhBD0TqajUmbl5ZXKn-h2CKmz93nnbVeP6mMfRAo3HR4QoSgIUdLYDgUSS6KYcKyuYWn7Q~1HKT7zVEr3fcLheErGn-AyJ1nbzpTnSF15suQiFbYPcSGAwN7fVU6PLdD10nFIp2EzqXn-T73f44KbLjXxa-ImsyKMa7nD-W9miPWyrex9pkdIknoykPPZ8NQknWDhe24DS-HLjacLWZ9AAiM65WamarnU0iQIUzVzLS-rw2-zYV-isFT6t-Z9iiz46FcHeo5LOWZEHvt2rMk8Fu8tQXW0V9jF25rXQ__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-4.0,LICENSE_OK,It turned out that she had a little money of her own; about a hundred and thirty pounds a year.,5.120,24000,1,16,81794a3f09793947aa62235802993eb82b6468a566a265648feaa16db79a25f0,5,5,4,4,4,5,5,3,2,3,3,3,3,PENDING_HUMAN_REVIEW,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED
AUDITION_draganrpgsearch_candidate_22_1fd9053b,DraganRPGSearch,candidate_22_1fd9053b,mythicinfinity/libritts_r,mythicinfinity/libritts_r,2428,/root/.cache/huggingface/datasets/downloads/extracted/5551a515e85b9e463062524539c2e1cb52ba32affe128dffd866db0205248bdd/LibriTTS_R/dev-clean/2428/83705/2428_83705_000037_000001.wav,https://datasets-server.huggingface.co/cached-assets/mythicinfinity/libritts_r/--/0d1718db351207d5a493135a62d5ed8cc4733830/--/clean/dev.clean/2810/audio/audio.wav?Expires=1790047339&Signature=Yr9R~c5EAARiP9wuB8iQmUw9US0Q72R5nBECQLukY4kbXZEh987Y~FC3ABzcqRF5RNXwAUcA-V2xUrk6-oVNQksT7pOuyKdoMKGIlIxYBFWeBrsmSuZWxuLG0SVR3anV7I6vYT1MDgc088gyNhJWPWRJCNolF6LTm4c4Fva1yfKeEk2BPuDj6iKlK7SJ~2FVCHaGzLTSBcrnZqamTYQ3ff35Rb3MYiJa9S~g~03S9AoCt1Uk8X5DKFQxMOCXWkSw-rJp5mUX23fFF9OgYRWWDTkhxzJoYJhHcM5JRmQaPP~ziCN~nFlUT4HjMsWk5ksXYxP2vvIrQfJzYddZ~lxJ~w__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-4.0,LICENSE_OK,"It is true that they are a trifle large for me, and that I shall never be able to keep them on my feet except when I am sitting still.",6.280,24000,1,16,620b3d5ebfd1d6bbb0ddc1d8a3cf85e1d588ce9c6ed549fd226653c77ba11d87,5,5,4,4,4,5,5,3,2,3,3,3,3,PENDING_HUMAN_REVIEW,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED
AUDITION_draganrpgsearch_candidate_23_4d0922d9,DraganRPGSearch,candidate_23_4d0922d9,mythicinfinity/libritts_r,mythicinfinity/libritts_r,2428,/root/.cache/huggingface/datasets/downloads/extracted/5551a515e85b9e463062524539c2e1cb52ba32affe128dffd866db0205248bdd/LibriTTS_R/dev-clean/2428/83705/2428_83705_000000_000000.wav,https://datasets-server.huggingface.co/cached-assets/mythicinfinity/libritts_r/--/0d1718db351207d5a493135a62d5ed8cc4733830/--/clean/dev.clean/2811/audio/audio.wav?Expires=1790047339&Signature=co0aFs2tUSz-kucSlwXDL50cyofjSsvWXfzZtycHE72Ix7G3TDWZ69uPZixfcOYe91Ze48PYYG9ke4KeqcaH1XU2wjQNqvQzRPnVQjIEZfJaZvc2UYRurQrv-2DkpBvcISwSSCYivd1OyI6iX6GMChUP7n9amfUHyBOZIXlpU1Ieb2YbtPg8TvHfxZ08NFs1KViLXU6L4Ym2jGZwrvF~2G3chlIN44XTAqP98dBCDbHAfAJJ6UykcpFK8UkIylcgvkVLwzv5td~0HhFgQPWjcAr4t7ppstb5lNW4XUkSH3eGZd8HW~jDGArym88lLo4pYPkjaj8~LEBGYcMdGrmHmg__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-4.0,LICENSE_OK,MR.,0.280,24000,1,16,f0b631598c177befac8af7e646a1d042a69ca40768b2a7fe7063bfbc119d0163,5,5,4,1,4,5,5,3,2,3,3,3,3,REJECT_AUTO,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED | DURATION_OUT_OF_RANGE
AUDITION_draganrpgsearch_candidate_24_fed70f25,DraganRPGSearch,candidate_24_fed70f25,mythicinfinity/libritts_r,mythicinfinity/libritts_r,2428,/root/.cache/huggingface/datasets/downloads/extracted/5551a515e85b9e463062524539c2e1cb52ba32affe128dffd866db0205248bdd/LibriTTS_R/dev-clean/2428/83705/2428_83705_000010_000001.wav,https://datasets-server.huggingface.co/cached-assets/mythicinfinity/libritts_r/--/0d1718db351207d5a493135a62d5ed8cc4733830/--/clean/dev.clean/2812/audio/audio.wav?Expires=1790047339&Signature=tXSstQs86t7pry67CYyKBp29KeYYf5bvt7jlzFiYAbiwQylKFkW8YcOj-YdfySXhpS9uJj3fM5j8uVYHijKy~q1BJftmiNuLtZ1O287KvXl1SwIDn4XVoVcfkQ6-~sm8gKjoKCjJDkp9h7uHsBHPU0NgCWAeHzf3upGbuuL1SQTzErd8d2bHWplk2bX0FehxKJZ60oT78ivXH26ivWRXhne4krNdbVtajMTtzlNqJK6doA800PttxNtBQk1H1GRGnTTWDNhRqetXbVFAXBBw9kys0HXn7K24IdOKojtWPfHnSAFKXAjwel28~gUbqejrB9TWE7P~wxLaMXXxMnbYzg__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-4.0,LICENSE_OK,"The girl is fretting, but you don't seem to notice it.",2.880,24000,1,16,f2bd8c616014afae89a0d2990aa8f2b60f38cca13958564fe8bd51e9eb762414,5,5,4,1,4,5,5,3,2,3,3,3,3,REJECT_AUTO,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED | DURATION_OUT_OF_RANGE
AUDITION_draganrpgsearch_candidate_25_657d17a3,DraganRPGSearch,candidate_25_657d17a3,mythicinfinity/libritts_r,mythicinfinity/libritts_r,2428,/root/.cache/huggingface/datasets/downloads/extracted/5551a515e85b9e463062524539c2e1cb52ba32affe128dffd866db0205248bdd/LibriTTS_R/dev-clean/2428/83705/2428_83705_000008_000000.wav,https://datasets-server.huggingface.co/cached-assets/mythicinfinity/libritts_r/--/0d1718db351207d5a493135a62d5ed8cc4733830/--/clean/dev.clean/2813/audio/audio.wav?Expires=1790047339&Signature=IGQNgFOa9WF~0d-gZ2LWDVfXe~LEbOXvxrsdaNvfvWhBWPPJQMtFI8URXLQ6P53uihMluApcinMl5caNUuLSmNWJdk8DgQz3C6NGc5ykKBJqQbEfjd3U9NO6CjdlEkylS9qJI1L0vOmGCCO0YDv4bYK3ipj~BuNkrzIiousOgLlmU9L9pHbE7rByla2HYxH-UXc-lWQdDbNMFWRQL0kiv7mDK~54f6FAxQx6FCNgTtccGZzT89hkhx4RBpoCKEIQjv3FXQAncFAzSxKcPC7bS8vPvea6aiytSBM-zcKJzWSP1syC5NgtEOY0TQSKjj8J6T62qcrmmSS8xDCA5Nh5iw__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-4.0,LICENSE_OK,"Besides, I was turning things over in my mind.",3.360,24000,1,16,3814a7911af9c0d56a09b37bd29ea1c1083175f108c494d0ece7d38bd6851fed,5,5,4,1,4,5,5,3,2,3,3,3,3,REJECT_AUTO,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED | DURATION_OUT_OF_RANGE
AUDITION_draganrpg_candidate_01_bde75d61,DraganRPG,candidate_01_bde75d61,shangeth/expresso,shangeth/expresso,1,ex01-ex02_default_007__ch1_0.91-5.94,https://datasets-server.huggingface.co/cached-assets/shangeth/expresso/--/4e771845a19bf9a97f585fa07fef791ccfd535f7/--/conversational/dev/0/audio/audio.wav?Expires=1790047877&Signature=s2uGXstrTJFH0J9so-IXmSPPco4TfUfd9pVzvOckyA71X-KgvBrjNW-N9s7wUqaXbr8-IYv2uuQMOtXHE8zFU3EGoVG-eHrMQT5gtcDysaap9rNHEqyOMjXULKAFm1wmBtOwgit87WHGSj9BS5jxVH7e-hfYB0x8rnW64-vv65shTnyY0Ihtrqa9EhRWfCGZAcbiu0j78k6IqRybl7tpE73ykq3RlrddJsa2fFVgcXRTMUQf8cp8IQCsBRUT1pIC9HBNTDezSwxoUaf8H4ulX2gvtrKZ2ODVgfYSa~6yn6IbOEoXMEfxMJGdC7Cbwjjq7eywyWB5jdqN2~itTo1FXQ__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-nc-4.0,LICENSE_OK,"Yes, good to see you too. It's been a little bit, huh? Feels good to be back, I can tell you that.",5.030,48000,1,16,b497e4d6268354ff4c7a725ded8edce93081d84e4e4438ece46594c01d6bfcc6,5,5,4,4,4,5,5,3,2,3,3,3,3,PENDING_HUMAN_REVIEW,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED
AUDITION_draganrpg_candidate_02_fbddddbb,DraganRPG,candidate_02_fbddddbb,shangeth/expresso,shangeth/expresso,1,ex01-ex02_default_007__ch1_8.63-11.69,https://datasets-server.huggingface.co/cached-assets/shangeth/expresso/--/4e771845a19bf9a97f585fa07fef791ccfd535f7/--/conversational/dev/1/audio/audio.wav?Expires=1790047877&Signature=ecIvCqIocsuss0rGyP-mg9MvprkG2-AfSZ823g86RRb3iEWyfTbdEGgFFP2EtuY8FzmS9RpkuivahuMD7phybHgy2DEiSYuvjO89EWsFHAbBWWpD1sVbi8vgglb0jl1L9tIvURt-TUqVOATFhXEEsJ389QGGWA-AxWjg~6sVY8fxmVTU28qPbyVwxT1q17h9ZLYPucoPFmkMJACgtohAjPrpnHMVR4-vV4MFuzDZ5o2jlgr6SkMJMuHcbIMkhon6stewS7z8txEg7HwHH-yxA57okN4IPwCZ8v6bPHinGUR3Z83Y2M6XWcoYzkUv0Yx1ivOG1D8mCUCqIUH~5w2Q7g__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-nc-4.0,LICENSE_OK,Uh-huh. Do you notice anything different?,3.060,48000,1,16,68b4ff644e7a69243503e102a7d5ea5ce03cdffa72a21dddcb5f7836e3ac4294,5,5,4,1,4,5,5,3,2,3,3,3,3,REJECT_AUTO,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED | DURATION_OUT_OF_RANGE
AUDITION_draganrpg_candidate_03_6012c6f1,DraganRPG,candidate_03_6012c6f1,shangeth/expresso,shangeth/expresso,1,ex01-ex02_default_007__ch1_18.28-35.10,https://datasets-server.huggingface.co/cached-assets/shangeth/expresso/--/4e771845a19bf9a97f585fa07fef791ccfd535f7/--/conversational/dev/2/audio/audio.wav?Expires=1790047877&Signature=txened0SXedGGpxwJRh25bnyE1ij6anjKpRg2zojGdwdMJaZtAZ-jrgE2LOj4EWGhRQUJ~2d4eiK-pEE0RU-Tpu~6YE9mWp3LduVCbmN073jBgDLENImdbA13ouKaaUk86eAVeK1YAgRWdq8rrHIU5LRXr9ExVTJJFhPsgKMxDtOiNNoV5BONyRPxWmyRUIFOyqlf6xUL1nSkT~jHnWG4B7Sg4J-5JYunbG37F3HaiMxcr7I4s09fjb-lQdbtdvldERdUjHHVb5rgWQKwjUQ1KoxafbqoNTP0aYoj8~iliQEpNgA3IQzbsQbfeCiPprdMU5SevckntMxKEf~PiR91g__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-nc-4.0,LICENSE_OK,"Okay, okay, so I went... Are you an outdoorsy person, Mikey? You love the outdoors. Okay, okay. So I drove just a couple hours north. There's this wonderful, wonderful national park called Yosemite. You ever been?",16.820,48000,1,16,cf2cd961ffbb7c7927df9fbb38ed208b91f9e475b6730c29ea238c929e5027c7,5,5,4,4,4,5,5,3,2,3,3,3,3,PENDING_HUMAN_REVIEW,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED
AUDITION_draganrpg_candidate_04_bd08acb8,DraganRPG,candidate_04_bd08acb8,shangeth/expresso,shangeth/expresso,1,ex01-ex02_default_007__ch1_37.63-60.00,https://datasets-server.huggingface.co/cached-assets/shangeth/expresso/--/4e771845a19bf9a97f585fa07fef791ccfd535f7/--/conversational/dev/3/audio/audio.wav?Expires=1790047877&Signature=FfigBjyoUA12OUGrVj0EhTXQ0O-vbOFfHPTlnE7lRYvHPwb7rt5YSaQipj2uZvUHeuD23B4piLgWeAlzJV3t3bOTTurbvy61tiEmUMlYTfu91mqqFlzsGPUPI24KwptRqkOfoHpCnKUNkULRLpMmUiBaMOc8PanTeN2SnMcZlILilX5w0CHMFuxqdWKbDexC1pi0V3k46HPZEvcYY0FrSh1sfuOSBjb4kmP-lG6HxpTqmrhYEf5Ir9Rq0uDMEZZkF7HsyyWuhI1q9tuY~Cfi06cEQppbV9SkDyFSeEFreXS7ZZCHSsXZ-lpT6Rzf42x7~MeQPgGhP23zixofxDNVFA__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-nc-4.0,LICENSE_OK,it's gorgeous especially this time of year it's like you know you know it's like late february early march so you're kind of avoiding all of i guess the tourists and all of that stuff so it's just you and the park and the silence and uh the fresh crisp air because you know you're getting out of winter right there's still there's still fresh,22.370,48000,1,16,33a0f92b601485e18ddadfd00b3eba81d2dc5a7cd557b5c6510fd4e2df013e59,5,5,4,1,4,5,5,3,2,3,3,3,3,REJECT_AUTO,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED | DURATION_OUT_OF_RANGE
AUDITION_draganrpg_candidate_05_77d4a29e,DraganRPG,candidate_05_77d4a29e,shangeth/expresso,shangeth/expresso,2,ex01-ex02_default_007__ch2_5.52-9.26,https://datasets-server.huggingface.co/cached-assets/shangeth/expresso/--/4e771845a19bf9a97f585fa07fef791ccfd535f7/--/conversational/dev/4/audio/audio.wav?Expires=1790047877&Signature=uQRRNDh-wKyLfoZHHbdwSVQPF4PozUmPgKx1PQbQysj5tp26sm9y~81~BqcV2q8Ej0YOdZcRWlMrKM70iZFa8byB83sqppln2X6D~43dOYjeE0ESnvjtDM1m30ym7n5Ja4k512re7WkfJZj6AUHCJ3MvmGOcM4PrMq2IO4PZKDZXce4erPz7i8B5suil86v5R0RUpxPcpeOsgdskNOj0WO6PZwr1BRWQAZ4JSF2RdGonLMD1Gf5nJmBh1hT-k9jszblMagvkj6h~2g55mpz~KXgHV~rvtOe0n4zJthLAd-vcEGkmhokRzhNQLJRP1SiUzD~N33gDZRs15bDB0hYIwg__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-nc-4.0,LICENSE_OK,I'm so happy that you're back from your vacation.,3.740,48000,1,16,ffedc1743694397d08055b5b7f706330d5966e761f0a0bafa813d0f7218d6d98,5,5,4,1,4,5,5,3,2,3,3,3,3,REJECT_AUTO,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED | DURATION_OUT_OF_RANGE
AUDITION_draganrpg_candidate_06_a7cbfc66,DraganRPG,candidate_06_a7cbfc66,shangeth/expresso,shangeth/expresso,2,ex01-ex02_default_007__ch2_11.06-17.82,https://datasets-server.huggingface.co/cached-assets/shangeth/expresso/--/4e771845a19bf9a97f585fa07fef791ccfd535f7/--/conversational/dev/5/audio/audio.wav?Expires=1790047877&Signature=YxOUGsDSCLkQ05sRJL0SbGp7U6evtcp3LuSHeIg17fbNWqJJ4OSvcHKYTBTmAmE7CP0mbLtfpnw~lNPIbD02lrqdb~vxNf2r~MbhbmznR902xyg-f96rUwULznMGVvqpeuyHMdN35T8i8Z25HDCP-~8t0AfuSTnNmCYyNm6fvykpCI-z7DSom4eVXm8ku9co9aVxIzQ69dTTzaFuL6Zn4OWiOV2MsZHMTwl9q6Z3zuhZHgkrTr3ir491CKwkVIV6ytWyKdWr8dGqDGnfpL6f3qEaHNPUKM-y0gO1UfWq5UvJ06P6dNuK1gvX2i0RhQ97fnKV-TVhrHBBCkaACsbUeg__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-nc-4.0,LICENSE_OK,"Yeah, you look tanned. You have to tell me where you went because I'm so jealous. I need to go on a vacation now.",6.760,48000,1,16,bb46e78d825e36458d35117b0798c29c817797ebd2b0a5479ce838e0c378aef7,5,5,4,4,4,5,5,3,2,3,3,3,3,PENDING_HUMAN_REVIEW,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED
AUDITION_draganrpg_candidate_07_48d7efd9,DraganRPG,candidate_07_48d7efd9,shangeth/expresso,shangeth/expresso,2,ex01-ex02_default_007__ch2_23.39-26.12,https://datasets-server.huggingface.co/cached-assets/shangeth/expresso/--/4e771845a19bf9a97f585fa07fef791ccfd535f7/--/conversational/dev/6/audio/audio.wav?Expires=1790047877&Signature=bXF3Efhzjc6TYVPcql~hmmvI28K29QXdfCR4lxt9qQJSllaBoKNRpEdEQtfrEcznBVfZIODjTA-ndbLAhhhDqXixvWuhn0WggKt3NR0I6JUugoRRR4PdAD2hFqAemfXRdTfd~6LfO53ELDXwOysbWVCDhWSkNsCTgDzhxmz0OMbQJJN7qhOfUguLrgp~a0T9t0jrWPKzzJj3NmlfjRlB54hFw1xzL~UF86--pC6cmDB2JMNNIyxDVVd5nl40HNV3ry0HIKr4Sv6pgoN7~l227ntfZHHsLheEkSRWDgQqCDRipfQLrel58LRyLCc4SEQx2QbU24UfTVxr4ldr1ZhrMg__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-nc-4.0,LICENSE_OK,I love the outdoors.,2.730,48000,1,16,9096bf36ae414cf57835b6c2f4258df8b7efedc85cfd9f4fda52834cf2dc8a97,5,5,4,1,4,5,5,3,2,3,3,3,3,REJECT_AUTO,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED | DURATION_OUT_OF_RANGE
AUDITION_draganrpg_candidate_08_4bb4d439,DraganRPG,candidate_08_4bb4d439,shangeth/expresso,shangeth/expresso,2,ex01-ex02_default_007__ch2_35.07-37.43,https://datasets-server.huggingface.co/cached-assets/shangeth/expresso/--/4e771845a19bf9a97f585fa07fef791ccfd535f7/--/conversational/dev/7/audio/audio.wav?Expires=1790047877&Signature=rMOi3BkLqi5KxKqGLqoVvQWZvrHL12zkoSmvwS58eY2XKk6TiBrdUrrYML4JX0L4~jWhF0KNbXhWMwdCieMMoGgbQUXbwRihE97lvx58zNUXWNbJGq8wBfcGpPqU0Ubi96nUESbCIyWDgDX9QBzgV~kONvKGsvAIEr6To7jrxEWVg3CrZWjfBWFSezMWLENN1zCqNQYm0DvWkqS7ulWOAyyli1SqTHtBj3WEpE-R2gwKLQhnKjF1zqwvyb-Fo8EdCNDj6tdKqcr1ypbNWVTX0Aq0Och1Ihofr62VPoCUqW6zCbzfhpHAGEpwUboldaqL-VW5AIob8llHmjwiTCbRUQ__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-nc-4.0,LICENSE_OK,"No, I've never been to Yosemite.",2.360,48000,1,16,88c8d1cf912037cc1e87b825244f9a4e814bb786d2d92ad5214177d57db56a76,5,5,4,1,4,5,5,3,2,3,3,3,3,REJECT_AUTO,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED | DURATION_OUT_OF_RANGE
AUDITION_draganrpg_candidate_09_29568952,DraganRPG,candidate_09_29568952,shangeth/expresso,shangeth/expresso,1,ex01-ex02_enunciated_001__ch1_22.33-26.41,https://datasets-server.huggingface.co/cached-assets/shangeth/expresso/--/4e771845a19bf9a97f585fa07fef791ccfd535f7/--/conversational/dev/8/audio/audio.wav?Expires=1790047877&Signature=FvDTlzs6tXJvYsFAYfTHfI6F-aIm~pSghv~Wlfsyyzbhiul0Ahwd7ufZHvWQ6QqXPnZLGpzCDqm0BRYVjlmwH22~duZUnM6GjuHvlJLjUVbQI0PohSNhpleaCC3MltNgNTub-RDyOT-iVkf0r7ZFj0A1FAEqi82wVkdC1IyVLbsBDXVVomIN~o7IvGDxI3QIezLq6MzARFqZiuRqBHQuauFJTwHFPRcnoqzqvuZU54zaiUANTbfn1f98kKh3x5Hni0Gmv-~eq66krobtMoZbzmLKAvXn23im0UTfOnCw2aLbC-S0Ak-Njh~A~-MbcyH2p4aTv388T35tVcOIZv9Exw__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-nc-4.0,LICENSE_OK,Can you get me a towel?,4.080,48000,1,16,bff5c00106df9d7862779264a6638cb337391f6234794bebe56614b4a429c433,5,5,4,1,4,5,5,3,2,3,3,3,3,REJECT_AUTO,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED | DURATION_OUT_OF_RANGE
AUDITION_draganrpg_candidate_10_84d7f74e,DraganRPG,candidate_10_84d7f74e,shangeth/expresso,shangeth/expresso,1,ex01-ex02_enunciated_001__ch1_28.27-33.75,https://datasets-server.huggingface.co/cached-assets/shangeth/expresso/--/4e771845a19bf9a97f585fa07fef791ccfd535f7/--/conversational/dev/9/audio/audio.wav?Expires=1790047877&Signature=YYyHbkM1GUO~vrvKtBLmsub4swArXeXEOwh5bGqMk7VUINdAp1MdmY-Uv36gsrlHZhgJ0OH-ntrVFy8OXm7QjheiflTxtgWPFLCF4eqcNtDTQPEdoyCmyvkX9DvCqfhvjTfsAoaOWkEZHgjrS-DPtoN1KC~~1i8ojQOGrF1nJX7nrpt5-ZVAGPwLVcwZHVI6aUwIXqnLsb6NG23dhPmMdOsJwG2EDCXLNG6FsbOYygUlNq~dPW9CMjDOF2wrdpF6YRyVMfMWJkdYimyeZaeEAWmpPQ5z8sE2tOiM8C1cRZQo6cG6iY78jJxaOtZ4JtetBaIZxiG1fwb8drIreF4mXA__&Key-Pair-Id=K3C0L9WB6U5DUC,cc-by-nc-4.0,LICENSE_OK,My hands are sweaty and I'm scared.,5.480,48000,1,16,194695ee0f32a1774f2cbc458ae3cfdbaf4dde5fd54aac5079e8a213916f0f29,5,5,4,4,4,5,5,3,2,3,3,3,3,PENDING_HUMAN_REVIEW,RPG/character scores are metadata heuristics; Human Listening is authoritative. | distinctness_check=HUMAN_REQUIRED
